رقم القيد	تاريخ القيد	نوع القيد	اسم العميل	محافظة الوثيقة (عربي)	نوع الوثيقة	رقم الوثيقة	تاريخ الوثيقة	حالة الوثيقة	ملاحظة عامة	ملاحظة خاصة	معرف الفرع	الفرع (إنجليزي)	العملية المستودعية en	العملية المرجعية en	نوع فئة العملية	كود المادة	الاسم التجاري	نوع المادة	فئة المادة	العلامة التجارية	باركود الوحدة	باركود الوحدة الافتراضية	معرف الوحدة	الوحدة	كود الوحدة	معرف الوحدة الأساسية	الوحدة الأساسية	كود الوحدة الأساسية	معرف المستودع	المستودع	كود المستودع	معرف منطقة التخزين	منطقة التخزين	كود منطقة التخزين	معرف مركز التكلفة	مركز التكلفة	الكمية المدخلة	الكمية الأساسية المدخلة	الكمية المجانية	الكمية الأساسية المجانية	الكمية الإجمالية	الكمية الأساسية الإجمالية	معامل التحويل (عند الإنشاء)	نوع التحويل (عند الإنشاء)	معامل التحويل الحالي	نوع التحويل الحالي	الأساسية المعاد حسابها (بالمعامل الحالي)	مطابقة الأساسية للمعدل الحالي	سعر الوحدة	المبلغ الإجمالي	الكلفة قبل الادخال	الكلفة بعد الادخال	مصدر الكلفة	قيمة كلفة الكمية بعد الادخال	قيمة كلفة الكمية المجانية بعد الادخال	رقم الوجبة	تاريخ الصلاحية	المضاعف	الوصف	لون الصف	لون النص	النوع
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003004	ACUAISS EYE BATH WITH SODIUM HYALURONATE 100ML	storable	Drugs - الادوية	Disop	8435080005645	8435080005645	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	12960	-25920	0	6480	inventory_movements	12960	0	b	2027-02-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003004	ACUAISS EYE BATH WITH SODIUM HYALURONATE 100ML	storable	Drugs - الادوية	Disop	8435080005645	8435080005645	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	12960	-12960	0	6480	inventory_movements	6480	0	b	2027-06-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003007	kin SENSI KIN GEL toothpaste 15ML	storable	مواد عامة	Kin Spain	8436026215555	8436026215555	21	One Tube	TUBE	21	One Tube	TUBE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	6250	-6250	0	3125	inventory_movements	3125	0	n	2027-03-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003007	kin SENSI KIN GEL toothpaste 15ML	storable	مواد عامة	Kin Spain	8436026215555	8436026215555	21	One Tube	TUBE	21	One Tube	TUBE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	6250	-12500	0	3125	inventory_movements	6250	0	non	2027-10-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003008	APIRETIL ORAL SOLUTION 100MG/ML 60ML	storable	Drugs - الادوية	Versalya	8436530800568	8436530800568	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	4608	-4608	0	2304	inventory_movements	2304	0	b	2027-12-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003026	ULTRA OMEGA COMPLETE FINE'S 60 GUMMIES	storable	Supplement	Fine's Health Care	8683400273063		65	One Jar	101	65	One Jar	101	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	17589	-17589	0	8794.5	inventory_movements	8794.5	0	a	2027-10-02	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003027	FINES APPETITE BOOSTER 60 GUMMIES	storable	Supplement	Fine's Health Care	8683400273070	8683400273070	65	One Jar	101	65	One Jar	101	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	15445	-46335	0	9267	inventory_movements	27801	0	a	2027-11-20	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003028	FINE'S SLEEP WELL 60GUMMIES	storable	Supplement	Fine's Health Care		8683400273155	74	Gummy JAR	Jar-Gummy	72	Gummy	Gummy	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-3	-180	0	0	-3	-180	60	bigger	60	bigger	180	TRUE	296	-888	0	2.46666667	inventory_movements	7.40000001	0	a	2027-09-19	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003030	ACNEVIT CLEANSING GEL 200ML	storable	Cosmetics	Alpaya Pharmaceutical (Bio Balance) Turkey	8697711721021	8697711721021	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	12500	-12500	0	6250	inventory_movements	6250	0	out	2029-03-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003085	MEMO B+ SYRUP 150ML	storable	Drugs - الادوية	Erbozeta Italy	W30L4K	W30L4K	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	23460	-46920	0	11730	inventory_movements	23460	0	b	2028-10-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003097	COVERSYL PLUS 10/2.5MG 30TAB	storable	Drugs - الادوية	Servier	1425369814785	1425369814785	65	One Jar	101	65	One Jar	101	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	11964	-23928	0	7976	inventory_movements	15952	0	b	2028-08-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003098	CIALIS 20MG 4TAB	storable	Drugs - الادوية	Lilly spain		1001607838	14	One Pill / Tablet Unit	PILL_/_TABLET_UNIT	14	One Pill / Tablet Unit	PILL_/_TABLET_UNIT	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	10350	-10350	0	5175	inventory_movements	5175	0	gg	2028-07-28	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003107	TRISEQUENS 28TAB	storable	Drugs - الادوية	Novo Nordisk Denmark		4954	14	One Pill / Tablet Unit	PILL_/_TABLET_UNIT	14	One Pill / Tablet Unit	PILL_/_TABLET_UNIT	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	10635	-10635	0	5317.5	inventory_movements	5317.5	0	a	2027-02-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003115	ACRETIN CREAM 0.05% 30G	storable	Drugs - الادوية	Jamjoom pharma KSA	1003115470210	1003115470210	21	One Tube	TUBE	21	One Tube	TUBE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	4170	-12510	0	2085	inventory_movements	6255	0	B	2028-02-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003126	SOLVODIN (SOLVORIN) SYRUP 4MG/5ML 100ML	storable	Drugs - الادوية	SDI Samarra Iraq			4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	495	-1485	0	297	inventory_movements	891	0	a	2029-03-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003144	TURE TRIP COOLING GEL PATCH 3PATCH 5*12CM	storable	Drugs - الادوية	Concord Medical Equipment UAE		6987452163269	11	One Patch	PATCH	11	One Patch	PATCH	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-33	-33	0	0	-33	-33	1	reference	1	reference	33	TRUE	1560	-51480	0	1255.609756	inventory_movements	41435.12195	0	b	2030-12-19	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003148	NEOFLEX JOINT REPAIR 60 TAB	storable	Supplement	Adrien Gagnon Canada	63935023582	63935023582	65	One Jar	101	65	One Jar	101	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	26015	-26015	0	13007.5	inventory_movements	13007.5	0	a	2027-09-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003149	KOMBIGLYZE XR 2.5/1000 mg 56 Tablets	storable	Drugs - الادوية	AstraZeneca Sweden		5000456065283	18	One Strip	STRIP	18	One Strip	STRIP	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-6	-6	0	0	-6	-6	1	reference	1	reference	6	TRUE	5751	-34506	0	3450.6	inventory_movements	20703.6	0	a	2027-09-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003167	MR TUMEE CALCIUM PLUS VITAMIN D 60GUMMIES	storable	Supplement	Mr Tumee	835776000158	835776000158	65	One Jar	101	65	One Jar	101	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	11044	-22088	0	7362.666667	inventory_movements	14725.33333	0	a	2028-07-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003178	AVOMACK SOLUTION 10ML	storable	Drugs - الادوية	Avalon pharma KSA	10002795100840160495	10002795100840160495	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	6807	-6807	0	3403.5	inventory_movements	3403.5	0	b	2027-06-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003208	VACONTIL 2MG 10 TAB	storable	Drugs - الادوية	Medochemie Cyprus		5290931002739	18	One Strip	STRIP	18	One Strip	STRIP	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	1099	-1099	0	549.5	inventory_movements	549.5	0	a	2028-07-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003210	HUMIDERM LOTION 100ML	storable	Cosmetics	ajanta pharma limited  India	8901111080764	8901111080764	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	6600	-6600	0	3300	inventory_movements	3300	0	a005	2028-03-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003262	TASKINE SUSP 100MG/5ML 100ML	storable	Drugs - الادوية	United MSpharma Jordan	6251910000343	6251910000343	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	1935	-3870	0	967.5	inventory_movements	1935	0	b	2027-09-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003294	NEOFLEX ANTI-INFLAMMATORY 30CAP	storable	Drugs - الادوية	Adrien Gagnon Canada	63935016560	63935016560	65	One Jar	101	65	One Jar	101	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	13008	-13008	0	13008	inventory_movements	13008	0	a	2027-11-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003297	ALPHA LIPOIC ACID NOW 600MG 60CAP	storable	Supplement	Now USA	733739030467	733739030467	65	One Jar	101	65	One Jar	101	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	39000	-39000	0	39000	inventory_movements	39000	0	a	2029-11-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003305	DUTASGARAN 0.5MG 30CAP	storable	Drugs - الادوية	Biogaran		15400	18	One Strip	STRIP	18	One Strip	STRIP	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	6500	-13000	0	3250	inventory_movements	6500	0	a	2028-02-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003316	HAYADOL SUSP 250MG/5ML 100ML	storable	Drugs - الادوية	Hayat Iraq	320702430802021	320702430802021	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	1585	-4755	0	1188.75	inventory_movements	3566.25	0	b	2028-09-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003324	FLAGKIN SUSP 200MG/5ML 100ML	storable	Drugs - الادوية	Alkindi Iraq	34803000502013	34803000502013	4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	1415	-2830	0	943.3333333	inventory_movements	1886.666667	0	b	2029-05-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003377	ACNE OFF FOAM 200ML	storable	Cosmetics	Turkuaz			4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	7485	-14970	0	3742.5	inventory_movements	7485	0	Aw12051025	2028-05-12	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003383	CICLOPLEGICEDOL EYE DROPS 1% 5ML	storable	Drugs - الادوية	Edol Portugal	14715631	14715631	7	One Drops (Bottle)	DROPS_(BOTTLE)	7	One Drops (Bottle)	DROPS_(BOTTLE)	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	7022	-14044	0	3511	inventory_movements	7022	0	b	2027-10-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003390	BUTADIN SYRUP 2MG/5ML 100ML	storable	Drugs - الادوية	SDI Samarra Iraq			4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	900	-1800	0	450	inventory_movements	900	0	a	2028-01-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003390	BUTADIN SYRUP 2MG/5ML 100ML	storable	Drugs - الادوية	SDI Samarra Iraq			4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-7	-7	0	0	-7	-7	1	reference	1	reference	7	TRUE	900	-6300	0	450	inventory_movements	3150	0	a	2028-02-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003390	BUTADIN SYRUP 2MG/5ML 100ML	storable	Drugs - الادوية	SDI Samarra Iraq			4	One Bottle	BOTTLE	4	One Bottle	BOTTLE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-3	-3	0	0	-3	-3	1	reference	1	reference	3	TRUE	900	-2700	0	540	inventory_movements	1620	0	gg	2028-11-27	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003394	CONTROLOC 40MG 14TAB	storable	Drugs - الادوية	Acino Switzerland		10788	18	One Strip	STRIP	18	One Strip	STRIP	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	10246	-10246	0	5123	inventory_movements	5123	0	a	2028-09-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003421	MECLODIN DROPS 1MG/1ML 15ML	storable	Drugs - الادوية	SDI Samarra Iraq	400918340036	400918340036	7	One Drops (Bottle)	DROPS_(BOTTLE)	7	One Drops (Bottle)	DROPS_(BOTTLE)	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	995	-1990	0	497.5	inventory_movements	995	0	gg	2028-07-28	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003421	MECLODIN DROPS 1MG/1ML 15ML	storable	Drugs - الادوية	SDI Samarra Iraq	400918340036	400918340036	7	One Drops (Bottle)	DROPS_(BOTTLE)	7	One Drops (Bottle)	DROPS_(BOTTLE)	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-2	-2	0	0	-2	-2	1	reference	1	reference	2	TRUE	995	-1990	0	497.5	inventory_movements	995	0	gg	2028-07-28	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003423	WHITEFIELD'S OINT 3%/6% 25G	storable	Drugs - الادوية	SDI Samarra Iraq	900654060026	900654060026	21	One Tube	TUBE	21	One Tube	TUBE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-11	-11	0	0	-11	-11	1	reference	1	reference	11	TRUE	1284	-14124	0	672.5714286	inventory_movements	7398.285714	0	b	2028-11-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
846	2026-08-14	IN	صيدلية الشعب الاولى		App\Models\Document	1	2026-08-14	pending			3	صيدلية الشعب الاولى	Beginning goods invoice		stock_adjustment	1003423	WHITEFIELD'S OINT 3%/6% 25G	storable	Drugs - الادوية	SDI Samarra Iraq	900654060026	900654060026	21	One Tube	TUBE	21	One Tube	TUBE	3	SHAAB	1	3	SHAAB MAIN	1	1	root	-1	-1	0	0	-1	-1	1	reference	1	reference	1	TRUE	1284	-1284	0	642	inventory_movements	642	0	b	2028-12-01	1	Document #No1 - Branch صيدلية الشعب الاولى - Warehouse 	#ffffff	#c62828	row
